Bus ID,Bus Name,Bus Type,Departure Time,Arrival Time,Journey Duration,Lowest Price(INR),Highest Price(INR),Starting Point,Destination,Starting Point Parent,Destination Point Parent
66,VRL Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),09:20,13:00,03h 40m,600.0,4000.0,Wadgaon Bridge,Panvel,Pune,Mumbai
67,SHREE GANESH TOURS AND TRAVELS,A/C Seater (2+2),10:30,15:15,04h 45m,350.0,350.0,Swargate,Borivali,Pune,Mumbai
68,Golden Metrolink,A/C Semi Sleeper (2+2),23:15,02:40,03h 25m,449.0,449.0,Swargate,Andheri East,Pune,Mumbai
69,Neeta Tours And Travels (Cityflo),Bharat Benz A/C Seater (2+2),18:00,23:30,05h 30m,550.0,550.0,Swargate,Thane,Pune,Mumbai
70,Shree Maharaja Travels (Prasanna),Bharat Benz A/C Seater (2+1),17:00,20:30,03h 30m,476.0,476.0,Swargate,Mumbai (Dombivali),Pune,Mumbai
71,Neeta Tours And Travels (Cityflo),Bharat Benz A/C Seater (2+2),17:00,22:15,05h 15m,450.0,550.0,Swargate,Andheri East,Pune,Mumbai
72,Purple Metrolink,A/C Seater (2+2),10:35,16:20,05h 45m,449.0,520.0,Swargate,Andheri East,Pune,Mumbai
73,Neeta Tours And Travels (Cityflo),Bharat Benz A/C Seater (2+2),22:30,02:45,04h 15m,450.0,550.0,Swargate,Andheri East,Pune,Mumbai
74,5 Star Tours and Travels,A/C Seater / Sleeper (2+1),02:00,06:20,04h 20m,600.0,850.0,Bavdhan,Andheri East,Pune,Mumbai
75,AR Group Vijaylaxmi Travels,A/C Seater / Sleeper (2+1),01:25,04:25,03h 00m,463.5,736.2,Wadgaon Bridge,Airoli,Pune,Mumbai
76,SHREE GANESH TOURS AND TRAVELS,A/C Seater (2+2),07:00,11:25,04h 25m,350.0,350.0,Swargate,Andheri East,Pune,Mumbai
77,VRL Travels,NON A/C Sleeper (2+1),05:30,11:00,05h 30m,600.0,2000.0,Wadgaon Bridge,Borivali East,Pune,Mumbai
78,SHREE GANESH TOURS AND TRAVELS,A/C Seater (2+2),22:15,03:00,04h 45m,350.0,350.0,Swargate,Borivali,Pune,Mumbai
79,VAISHALI TRAVELS,Bharat Benz A/C Sleeper (2+1),02:40,05:00,02h 20m,500.0,500.0,Wadgaon Bridge,Kalamboli,Pune,Mumbai
80,Purple Bus - Metrolink,A/C Seater (2+2),20:35,00:30,03h 55m,449.0,520.0,Swargate,Dadar,Pune,Mumbai
81,AR Group Vijaylaxmi Travels,A/C Seater / Sleeper (2+1),01:25,04:55,03h 30m,499.5,888.0,Wadgaon Bridge,Airoli,Pune,Mumbai
82,AR Group Vijaylaxmi Travels,A/C Seater / Sleeper (2+1),01:15,04:45,27h 30m,629.1,899.1,Wadgaon Bridge,Airoli,Pune,Mumbai
83,Dhanashree Tours & Travels,A/C Seater / Sleeper (2+1),02:30,07:00,04h 30m,600.0,900.0,Wakad,Parel,Pune,Mumbai
84,Dhanashree Tours & Travels,Non A/C Seater / Sleeper (2+1),03:10,06:25,03h 15m,600.0,900.0,Wadgaon Bridge,Andheri East,Pune,Mumbai
85,Star Travels,Non A/C Seater / Sleeper (2+1),00:30,05:00,04h 30m,666.0,888.0,Wadgaon Bridge,Kanjurmarg,Pune,Mumbai
86,Golden Metrolink,A/C Seater (2+2),16:45,21:30,04h 45m,500.0,500.0,Swargate,Andheri East,Pune,Mumbai
87,SHREE GANESH TOURS AND TRAVELS,A/C Seater (2+2),16:45,21:30,04h 45m,350.0,350.0,Swargate,Borivali,Pune,Mumbai
88,Matoshree Tours And Travels,A/C Seater / Sleeper (2+1),02:30,06:00,03h 30m,630.0,900.0,Katraj,Ghatkopar,Pune,Mumbai
89,Shree Maharaja Tours and Travels,Bharat Benz A/C Seater (2+1),16:00,20:00,04h 00m,476.0,476.0,Swargate,"Dombivali, Mumbai",Pune,Mumbai
90,VRL Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),09:30,12:30,03h 00m,600.0,2600.0,Wadgaon Bridge,Panvel,Pune,Mumbai
91,VRL Travels,A/C Sleeper (2+1),06:35,09:30,02h 55m,600.0,1500.0,Wadgaon Bridge,Panvel,Pune,Mumbai
92,IntrCity SmartBus,Bharat Benz A/C Seater (2+2),19:00,23:55,04h 55m,429.0,529.0,Swargate,Andheri East,Pune,Mumbai
93,Golden Metrolink,A/C Semi Sleeper (2+2),15:00,19:30,04h 30m,400.0,400.0,Swargate,Andheri East,Pune,Mumbai
94,Neeta Tours And Travels (Cityflo),Bharat Benz A/C Seater (2+2),21:00,01:30,04h 30m,550.0,600.0,Swargate,Andheri East,Pune,Mumbai
95,Purple Bus - Metrolink,A/C Seater (2+2),19:35,00:20,04h 45m,449.0,520.0,Swargate,Andheri East,Pune,Mumbai
96,SHREE GANESH TOURS AND TRAVELS,A/C Seater (2+2),18:45,23:30,04h 45m,350.0,350.0,Swargate,Borivali,Pune,Mumbai
97,VRL Travels,A/C Seater / Sleeper (2+1),11:10,14:30,03h 20m,600.0,2000.0,Wadgaon Bridge,Andheri East,Pune,Mumbai
98,Sairaj Tours & Travels,Non A/C Seater / Sleeper (2+1),01:00,04:45,03h 45m,699.0,1099.0,Wakad,Kharghar,Pune,Mumbai
