Bus ID,Bus Name,Bus Type,Departure Time,Arrival Time,Journey Duration,Lowest Price(INR),Highest Price(INR),Starting Point,Destination,Starting Point Parent,Destination Point Parent
39,SRL Travels,Bharat Benz A/C Sleeper (2+1),23:15,07:34,08h 19m,1610.0,2180.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
40,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:25,06:15,09h 50m,899.0,2419.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
41,YBM Travels(BLM),A/C Sleeper (2+1),22:30,07:00,08h 30m,1190.0,1520.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
42,FlixBus,A/C Sleeper (2+1),09:00,19:20,10h 20m,650.89,650.89,Koyambedu,Omni Bus Stand,Chennai,Coimbatore
43,JB Connect,Mercedes Benz Multi-Axle A/C Sleeper (2+1),22:10,06:30,08h 20m,1250.0,1680.0,Perungalathur,Gandhipuram,Chennai,Coimbatore
44,Krish Travels,NON A/C Seater/ Sleeper (2+1),20:15,06:30,10h 15m,800.0,1100.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
45,PALSLNT Travels,A/C Seater / Sleeper (3+1),19:00,04:00,09h 00m,1900.0,2600.0,Koyambedu,Karumathampatti,Chennai,Coimbatore
46,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),Non A/C Seater / Sleeper (2+1),20:45,06:55,10h 10m,690.0,1010.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
47,BSP Bus,Non A/C Seater / Sleeper (2+1),20:30,06:00,09h 30m,750.0,1150.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
48,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),Non A/C Seater / Sleeper (2+1),20:05,06:00,09h 55m,700.0,1130.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
49,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),Non A/C Seater / Sleeper (2+1),21:30,07:35,10h 05m,870.0,1360.0,Koyambedu,Saravanampatti,Chennai,Coimbatore
50,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),Non A/C Seater / Sleeper (2+1),19:25,05:30,10h 05m,750.0,1020.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
51,JB Connect,Bharat Benz A/C Sleeper (2+1),21:45,06:55,09h 10m,1030.0,1330.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
52,KRSVP TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),09:00,18:40,09h 40m,860.0,1460.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
53,SRL Travels,Bharat Benz A/C Sleeper (2+1),12:45,21:29,08h 44m,1040.0,1340.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
54,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),A/C Seater / Sleeper (2+1),19:50,05:45,09h 55m,950.0,1830.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
55,LION Travels,A/C Seater / Sleeper (2+1),21:10,06:45,09h 35m,2000.0,2500.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
56,Vinayaga Selvam Travels (KVST),A/C Sleeper (2+1),20:30,06:20,09h 50m,997.0,1247.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
57,National Travels CHN,Bharat Benz A/C Sleeper (2+1),23:00,07:45,08h 45m,1300.0,1600.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
58,No 1 Air Travels,Bharat Benz A/C Sleeper (2+1),13:45,22:45,09h 00m,800.0,950.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
59,YBM Travels(BLM),A/C Sleeper (2+1),20:30,05:00,08h 30m,1260.0,1440.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
60,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),09:00,19:15,10h 15m,700.0,900.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
61,Krish Travels,NON A/C Seater/ Sleeper (2+1),21:15,07:30,10h 15m,750.0,1100.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
62,JB Connect,Bharat Benz A/C Sleeper (2+1),21:40,07:25,09h 45m,1150.0,1550.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
63,IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:58,06:40,10h 42m,899.0,2319.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
64,SRL Bus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,06:35,09h 35m,799.0,1099.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
65,FlixBus,A/C Sleeper (2+1),21:15,07:50,10h 35m,704.46,704.46,Velachery,Omni Bus Stand,Chennai,Coimbatore
66,Krish Travels,A/C Sleeper (2+1),22:00,07:45,09h 45m,1100.0,1500.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
67,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:58,07:05,10h 07m,899.0,2419.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
68,SRL Bus,Bharat Benz A/C Seater /Sleeper (2+1),08:30,17:40,09h 10m,699.0,900.0,Koyambedu,Gandhipuram,Chennai,Coimbatore
69,FlixBus,A/C Sleeper (2+1),21:30,07:30,10h 00m,847.32,847.32,Koyambedu,Omni Bus Stand,Chennai,Coimbatore
